|user_idh|post_idh|Self-direction|Stimulation|Hedonism|Achievement|Power|Security|Conformity|Tradition|Benevolence|Universalism
2451|5555f217c851bbf80a6679080cd7c20c0405e661e65d2afcff71cad28cafffd4|79a31258fa14a13d66e7f49cd31c68803473e8cc4c9b04aaec55284d5dee5095|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0|1,0,0,1,0
2452|ee720b98f0cf417f5b6690aa64897a3d832dba4dc40a1815812b21752821747e|0eef5c740cdcfca22a3d86e3f4ebfb5062210fbb4ce40d6b0d7a2f569c40999d|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2453|4d9a7227139a42d120114862ee74de11169b00f12b9f61da57b0bfdff0f53271|4ea9edd0611f1d7f6349c4f4eb9616a24bf7e1a7e439e2c3cf2b0148e39a377e|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2454|23f8caebaf5cf37120568bd89d26081513c4a29642d4072b7e0a7fc63f14b70f|77ccade2f5bcba6f02e33ee142c7475e57b48c7b5cede2862a005efbffb5356f|0,0,1,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0
2455|f10d69a8f72ca98cbd8e7222907d8014b9e2fab70895a85f323894c1910353cd|2f2b945892a9a09eed68d4c46c2d714da93f9e88453bf3f28db34fde2d85463d|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2456|89643bf87946cfff96760306bf19e20349943be8c78a7868bf08b2a1a85bf234|93bf47429ac2182abcecef731ce509be51e90715a8e97627d24721376c2edaa4|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,0,1,1
2457|64c080fa2a2d941962bd1835b94cbf01ffd9d051aaa0a79b431dea1ced7d67ea|ae37cec4a15c1c93eb3cbbbd0ea79fa00c458a82ba2599299bffdef52331268f|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,1,0,0,0
2458|bcad5219e27e61a8be423a142360cf26b2883d201e1f060bd037075446894da2|82eaac2cdad4a357327779ca9031ad125bdbdb8412944d4ac651a5fd115317e4|0,1,0,1,0|0,1,1,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2459|6cd36e9da5a695993a09181da50ef24e0a89482368c1ee931a6025cc8e74ef95|24f2b766495c3a7f676f53505aa0782779a9b639ea0c3197b07abb14e86e60c9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,1,0,0,0|0,0,0,0,0
2460|496c70fe91c070e9bcc9184825ca282a456b4ec1e881b52514509fe9258569c6|33bb54af845070e070ec7d090311c26155c998ad618e3b139ec1e5c15b8b013e|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,1,0,0,0
2461|27c7767635886ab9afd01ce99dfa5603644b324b56b805fc43b924cb7167afe1|76a2f9349449f361d3922a3aa2b04b0b91a2b6af4806dfc51382ac75d73b1319|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
2462|5f195757c68000f1a309f072c752deb8e22bc41b9a25d3fe951d4bab17b5d857|552d728151a54751268403e00bf6aa3d0e03f76f069c5ebad69e4da835b127d0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
2463|7efe1c3aa602f79471a7f244cd10cc157f732a8ff546f43195741eefd185d6ac|fb19978e1175607803a7cc8e53eb108a99b521729d8360f2a63a1b5c4a70795c|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|0,0,0,0,1|1,1,1,1,1|1,1,1,1,1
2464|71a0f251c08a341d5ede96b746653584ab4dfe4c2b3fa40801f0fd75d793c019|b05aec52d8fefe89f1d3fb372be5acc42d7195bff94fde0801a66d20eaa3bbc0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2465|ecda88018f46aef099f042ad61a6577891530865bb48cf558b8b4fe2108885b9|c29f7f665f7aec35ed13df949a4ba6f60dbe62f7a8513441cc0643c5e2e8ae7a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|1,1,1,1,1|0,0,0,0,0
2466|053f88fc1e14e4376b05423db07a26654f13d1f7d833d4c2a05480d9f667fb54|5cbe8c64eca7017e987b22d60e5c7d9a502eeef97ba842c64f384c6850818cc9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0
2467|c7b4172ad30863b0a0606b7ae6e8033293d8f05124a8b4dc67e4f0625ef5cbcd|2d519c842b91b80b09a54c9e5d8639fe6943ff92878b1fb8977e28a040cd2ce4|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
2468|2c8cd9459e4c0f5a0d707082ce6e7490659c990adff652a9e2327f5a0a49ad49|e4c1035b506389a20048dbd7f0743f89ecb4a7f094895709cd24ac3246461657|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2469|c13b41032efb7913a30dc848350e009b16ddb3af1ac046a6e717a157e6e1290c|121d3efadba490ef7a4717b06449feb85f84e0a9e20ee7acad44568105bedeab|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
2470|b75378f2147c484033cb8c611e2db98e5b98dcd19b5b9f9e7c906002caaa43a1|c57f40f70b9d08bd7c238f8a5d9003263a07f3798522cf566afd624941545345|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0
2471|d3910a269e29e4d795ee6afb3ea10f45811a89a8d76c94f17a320460179bfd6e|f8d942b0235816ce3dffb568d0e085d00c505b9190ff8cff4fb280d88359a1ae|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0
2472|db9ea9131d86180c4107ce585c7797e16dc821c636c8bca6212a5882add7f235|8242c92ab678fa86bbf3882e71ecec5f15137d1641a674955ccb64197f630f53|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2473|0d4d0c4558c8c05514c928ce57c8ac9c8f08b58687095d348b4636baa9eb9950|bb8e76d5791552d61c9cd8140ef451ca3218ae57411a0a1168395af2046a731e|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|1,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0
2474|cb8410ecb061053be9f074a71f59e7452fc2cae55272681a2b005d9b1d7c84b7|6223afc260ba039c4395f7d14d85f3c114268ce9864a68dc428f9a18e9810c46|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2475|c68a237c09988b2f963945854e3530ba0f1694f5bba2cc8769c1d2db6cd55ba0|12f2b441a6ea969c07198e6b7d999a720ee3cef83573b48e88e0b3359f5d817d|0,0,0,0,0|1,0,0,0,0|1,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0
2476|cb10ce79528aff769ffb4914c4ea32a807f19f08d4baeea6aeb68f17a453d78a|c4be15fc552ed20b1be5ceb46da3d850e0f5fd9eac1e2dff08048d624cf68965|0,0,0,0,0|0,1,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,1|0,0,0,0,0
2477|65d663605dd72dfb7f7d3640ec29a456819ddfc9ef1fa526e5502bb19e3a059b|56d0177bf5c2d2682b20ed9b2345fbb7ade0384ab1c56696a573de043d33c603|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,1,0,0
2478|14279c489aafbd9272ab6f0c9636720ad986949824a4299a48fe84c67b308f35|b1063ca54c48f34f30851c6793811584876ab38e7eed85b5d4eb92144f81164f|1,0,0,0,0|1,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0
2479|4c5172f83db3971f778c7b55d052a11885314039177eb5b6b30c765fd0b677ea|26a7cf7628153edae39b7d49e1907bc4b5d34ce780b060a8a3398a7f06dc4cf5|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2480|b0cafb28aee17e7c1da168f4fee064248c98865f14b0a104acefbc8caa06b466|86f36397ff6f33c94472a662d5a3ab8a40e041d40cb2d34c3beb574a1a22b5a7|1,1,0,1,1|1,0,0,1,1|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,0
2481|c9cf8370e1a5af97b58a2edb378a261b6219bca9bb2e4a53be9f39485ce56ded|4eba58212e2cd15d07ce708acf4b5d90f7785562d10e10750cb3a3d457ec85ac|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|1,1,0,1,1
2482|73d5f214a8bd4a6791b67a12dc8b02ebc04000d9efbba6f88b249753dab2878f|c4624f72e1d3339c6b3839b9002908ae8e53df488b5ee1e4f15623fd6d4a3a2c|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,1|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0|1,1,0,0,0|1,1,1,1,0|0,0,0,0,0
2483|2122bd069d822ce4c6de11244103a2ff6906a7d90aca072b0d8b98a44ee4958f|d14bd05e7fb348ab288c9a9b6b868f67b7fa638e0bef514a48898ac5536570ed|0,1,0,0,1|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2484|45801b381f8a0f73b4d82028313f02100f08c5f29144b6186c484f3dc5fd129a|5a52774a7fa0bf446be242827b4a8189c78936e356750a03053b86c2efc37734|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
2485|58c53a34da0a9e8872c7e897c16f21186611714a5d1ecee32feeeb588ad64e35|451475081033d2421ed5f2289237ea1f970ae5542cf3556265f6bfd62339f496|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,1,0,1,1|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,1
2486|6d4126150890340391a551e19f8a13fb3fff0e8a4dbaff11a96907d159cedc02|434887228a507c0016adbcf4aaf105f85c44fc4fc06fd4b1d5482e2250133822|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,1,1|1,1,1,1,1
2487|4afc3d3869b303d2e63ef751579cd534e50d2c673d67762d95f44c5fe78a4977|b1895b996ec36bf12fdd0b0c9f5eb75d3fd835e721cf3b3dccb894eed861e445|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0|1,1,0,1,1|1,1,1,1,1|1,1,1,1,1|1,1,0,0,1
2488|1d89e173a46ff66e9af1c6ea6ba5dfb043e488b6b1274e00daf86a807f5e9044|ea45d2df90c962021a405bd3404f8378c802368bdfee2b4d46b882cd0a8dc3e5|0,0,0,0,0|1,0,0,0,0|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|1,0,0,1,1|0,0,0,0,0|0,0,0,0,0
2489|c953db5f9d6f9c4494fd7f38c6f05068809e1eb4fd9b60370508ef3752c4f33d|2f2b945892a9a09eed68d4c46c2d714da93f9e88453bf3f28db34fde2d85463d|0,0,0,0,0|1,0,0,0,1|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2490|517da01fbda662980534cb809ece24a5d724917c2e23a03d60c82d1e035d9ba6|40b20c5375ff0d4993aadae059ce1b002eef68c4aea09823457c9c61832608f7|1,1,1,0,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2491|2d159b7b226b517ae20b80eda8fdd66342c5fe1a6a1fdb6c98ede21af352e313|3f26e05ad9a49f60b7e0cc328ee31d3a09385839e2e301ce73be3c83cf913faa|1,1,1,1,1|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2492|b62a03bbac9543249bf5ec44bb57c39ad6002c6f45820b6e1fb9bb2532806006|dfe7bfc50a0aba010665de2ddad67a6243a1a19d912d89245d1274d2834104be|0,1,1,1,0|1,1,1,1,0|0,0,0,0,0|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2493|3d4e6a7ffdfb3b9b4773cda75c230ecdbf6cbaac49283d2c8447f9fef081b97d|2eae06e74616dc275a179e0975547a0cf2e78c0f51cee2bd6806463535f55462|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,1,1,1|1,0,1,1,0|1,1,1,1,1|0,0,0,0,0|1,0,0,0,1
2494|f7c153d73e4d1ca1ef90d095443eb47d013c4d5d19bb1972639e858062b130f3|450447812ffa5d13228378eba52580150b46bbeeac75863ca044212b3577518d|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,1,0,0
2495|2855682c306f8f46113ebf9201919c3efdc90056d005a36563df57a5331b50fa|7678cc2ea40c89d1ca075679bba6e676952cc92144fee80bd6e96d61fb723777|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0
2496|0f2da2201b28a63d8778b3aff7aac36c8e8e134c16dbde0e76a05efb6010dd87|b173e2a45c087647fcf65f0a3a74af9ee9b07564504114d4e6aa3e5d67b47550|0,1,1,1,0|0,0,1,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2497|61539944cb644ef2a73cbfa995c6f821c779e1670519030968f5e23a64c10567|a8c145ce3d3c27f0a01ea7a438e48ca26573dcf3786b15605e7b98d6228e1731|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,1,0,0|1,1,1,1,1|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2498|0b1558f073449c1aecfc4615ef1feaadaa6380cc87eadc1271445587f73c4bab|c29f7f665f7aec35ed13df949a4ba6f60dbe62f7a8513441cc0643c5e2e8ae7a|1,0,1,1,1|1,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2499|0af2c72223bd10deb9cfc23aa2a26b865e9cabf37f20707e135cbeb855aae61a|64850de7030cf5c348332fd87b05baeb9178d989fc2900a7d9451033ddce085e|0,1,0,1,0|0,0,0,0,0|1,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2500|0edd7e4a1e39c48528841e0c0790fb082e66149c592c29dac7c43671de3023a8|9d75dbf2c9a85148f384d25b8384e566cc8adda2792de89ea968bde69945ad16|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
2501|c48feec9993523c4654ad6404ba14faef49d11ae7612b99de2c43c0082bdd830|bfb34ffadbe42e08deb7d8043bf8c34e45894369bc36a01422b83632d3edbcc4|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2502|db95302f3fa82f8a160253d8564e281bc73277f4172823d9a684b9bb2b55637f|35d0d05aa184ef1d1b677802ea135f4abdec8ad48d45770c6b72d13da16a4263|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2503|3a43a5d102ea8fe01805d175664efdb2dbbcb3a6fb7ad0ff2638b004bc55614a|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2504|8094d6e33aedee712b6bac4970e907abd0d0619ee0edee1361fd10118699a7c0|faa7adfec2f6f4a6b44ed12ed8ba379e2a4c7eccf8e8f57b6dbc839ddc79bfee|0,0,1,1,1|1,1,0,1,1|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2505|3c68cedbed594298f5b13a71f5bca32c47d1847ca1ec65763dd135a58c45b88b|4da0c2447fea142e3c40e2d3d726f56ec309b541aa02e84125788ad16f0b48d6|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,1,0,0,0
2506|dee2afa8f53a8a444104ef9a164f03ad525277e876339a790dba9fc8ed4178ac|ebf846438e8c1c37f9e28378b682898baf76532d294a7607bb76128c636ca70d|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,1|1,1,1,0,1|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2507|8ecdf079ef83cc3c95233d31dc7c939f952ddb4dcd8b127a30e5038a2835e264|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2508|6452adcf81b10c58d7aa1e96f37ffbd0a55f680b396cc181842143b2814811f9|68ee9282a12489b7ef5920e3fe32c2efc8848b52d047d24124af73b98c4c267f|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0
2509|49be7a3e7012a50217f4d398249bfb73d990d0de77eb9ccb0824108881b0442d|77ccade2f5bcba6f02e33ee142c7475e57b48c7b5cede2862a005efbffb5356f|1,1,1,1,1|0,0,0,0,1|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2510|fd7f3235e8b3dbe1b323813ce37eec39bb282ff8ad507ef42bb9f7969baf744a|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|1,1,1,1,1
2511|3bde79318ccf1061deed585e3dcd30eefc125bb0c88627eefba10548faa90cff|3f26e05ad9a49f60b7e0cc328ee31d3a09385839e2e301ce73be3c83cf913faa|0,0,1,1,0|1,0,1,1,1|1,1,1,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2512|7bad1efb6ecfebe7f8f14f61845c39a585f51fd87877ecd2ca3a2df5093fb4ef|d57b9af652f489ebec80b3d0a9924730cb337334437060e8768bab4fcf1088d7|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2513|057987c83afd372761f95a8f1085aac5ed9909c99904feb37d66a89f97ecf04b|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0
2514|ebf96696ac2bd6129ab8d0eef4ae19fa066bee612e17b7e32ca34e5a0d2101cc|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0
2515|2c6370025d57ab36a97b867e20840cef9a3d8c6dc34e3c8dda56e3ef359a1fd6|a3684c6be0aef8d32b16ba5aade909eb066c2fe339efe6bdb7277ddadf34577a|0,0,0,0,0|0,0,0,0,0|1,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,0,0,0
2516|cabd85802eb0ad8619ba6dc056417cd772be5f83a36998526cc16e4f408526ed|9882dec4b4a48ed82fa613dc6b6c4eb2c4da9e0ed0020dbea21dc508625d17dc|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,1,1,0,0
2517|904ff768bb1185920e419789617e90cc9cd94632a471edfeab76ead41dd960c6|451475081033d2421ed5f2289237ea1f970ae5542cf3556265f6bfd62339f496|0,0,0,0,0|0,0,0,0,0|0,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,1|0,0,0,0,0
2518|67c136cfd216a0b13e95de509221dbcb2fd10a52fd6fa245d9d933638f61570b|b3f104ae350fbd27d024decf9ea627d406be688c870a0555e85efee6d6f7924a|0,0,0,0,0|0,0,0,0,0|1,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,0,1|0,0,0,0,0
2519|5073dc8afe6ea464ede95cec55a28da7c1e2146332b58609dce79a3907406f15|3be1a0b5107f7091ec0670533e3de0234da1f67f5220bcd8128c72acd29db725|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
2520|b3eeda5ee37bbbef95b2c8272063f3eee80b34cf562ba944046e330d64350fd3|fdd3d2fe204161f61fc36891593f44edd51f260b2e0e2b5c4483d35b078c2dc6|1,1,1,0,1|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
2521|949aac05c7f2092637ac9e74867a6db95b7e00650557de4418e6e6b834236702|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0
2522|094172b8fdfc20eaf350f0f26ea37ac7c81355ce9e8c4c6b4eecfae16237850a|8b4454125f189d88e86f08500f23f2ddbccb4ab36a5fa8cf9a30d012c42a5e46|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,0
2523|d0194d89b11b8d578ad74d1f38d7644c9864ee36964591a7968ac68bc2a521bb|6508cafca9334266c416359ca55c60cb784f445114aa1f2867286c3a137800c3|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|1,1,1,0,1
2524|157c3f08719365153cda8f72611e3380987b0eac1f4e5ffe7751389b245a2bb2|b173e2a45c087647fcf65f0a3a74af9ee9b07564504114d4e6aa3e5d67b47550|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0|1,0,0,0,0|0,1,1,0,1|0,0,0,0,0
